YEAR	TYPE	SOURCE	CONTEXT
1971	NF	Revolver1889-1914	"of them) had been made for the Turkish armed forces, between 1874 and 1883. However, it seems likely that such weapons were bought for issue to cavalrymen"
1971	NF	Revolver1889-1914	"the ejector-mechanism, and H. WEBLEY held British Patent No. 542 of 1st February, 1883, covering an improved barrel-latch used in the second or "" Improved Government "" model"
1971	NF	Revolver1889-1914	"from 1889 to 1907) by the Patents, Design and Trade Marks Act, 1883, or (after 1907) by the Patents and Designs Act, 1907;"
1971	NF	Revolver1889-1914	") and O. HAGEN (q.v.) cited as instances of its use. In 1883, an International Convention for the Protection of Industrial Property had been signed at Paris"
1972	MAG	NewYorker	"as far as I can remember. My parents came to Lenox around 1882, 1883. Before that, they worked for General Grant down on Thirty-fourth Street. My"
1972	NEWS	NYT-Reg	"n't seen or heard. "" The Civil Service Commission was established Dec. 15, 1883, as a reaction against the spoils system, under which old employes were often"
1973	NF	HistoryLiterary	our century? John Livingston Lowes (1867? 1945) and Max Eastman (1883? 1969)? and two poets who reacted critically to their craft? Robert
1974	MAG	Time	"than Governor-elect Jerry Brown. Their 55-to-25 advantage in the house is the biggest since 1883. The Democrats also carried the senate, 25 to 14, thus giving the"
1974	NF	TransportRevolution	their basic source of livelihood was there a reversal of the downward trend. In 1883 they secured an Act of Parliament which provided for the appointment of commissioners for the
1975	MAG	Nation	", for example, the path from the decision in the Civil Rights Cases of 1883, in which the Court held that Congress was not empowered to prevent "" private"
1975	MAG	SatEvePost	"heat of summer, they have been known to hold out much longer. In 1883, an Australian surveyor named Charles Winnecke crossed a rug-ged desert with a train of"
1975	NF	RangelandManagement	island of Krakatau after all organisms on it had been destroyed by volcanic eruption in 1883 gave a rough estimate of dispersal rates. This island lies in the path of
1976	MAG	NatGeog	"more. Many were members of the venerable Bombay Natural History Society, founded in 1883 to encourage the study of India's wildlife. It was through the efforts of"
1976	MAG	NewYorker	"to help him observe his ninety-third birthday. Mr. Blake was born in Baltimore in 1883, and had learned the piano and organ by 1889, at around which time"
1977	FIC	ProfessorDesire	". "" "" Thirty-three, "" I say. "" Born, class, in 1883. And as we know from all our years of schooling, three from six"
1977	MAG	Time	"have less interest in place than in themselves. # Edward Milton Henley, born 1883, is a cynically amusing and immensely rich businessman. He is guiltlessly dedicated to"
1977	NF	TasteAmerica	civilization is often measured by thecuisine. Opening of Mary Lincoln's Boston CookBook (1883) Food is anything which nourishes the bodyThirteen elements enter into the composition of the body
1977	NF	TasteAmerica	"a cofounder, Maria Parloa, were excellent cooks. Mrs. Lincoln'sBoston Cook Book (1883) and Miss Parloa's Kitchen Companion (1889) were influential in their day"
1977	NF	TasteAmerica	"It is to be remarked that this recipe was given to Mrs. Lincoln prior to 1883, so we are being permitted a glimpse of daily life around 1800, and"
1977	NF	TasteAmerica	"Spoonfuls are half a pint. "" Mrs. Lincoln, inp124her Boston Cook Book (1883), spent three and a half pages on how to measure accurately. """
1980	FIC	Americans	"obstetrical training most doctors received came from lectures or study of anatomical models. Since 1883, however, Harvard had required that every third-year student attend at least two cases"
1982	MAG	Time	"a third item to its list of distinctions: Mississippi's first black Congressman since 1883. # Clark, 53, a furniture-store owner and operator of a small farm"
1982	MAG	Time	", the Duce (chief) was a bit of both. # Born in 1883 in the Romagna, a region south of Venice, Mussolini was a hereditary rebel"
1982	MAG	Harpers	"to have triumphed. This is nothing new. They have been gaining ground since 1883, when, following the assassination of President James Garfield by Charles Guiteau, a"
1983	MAG	Time	"the' 50s the house at Broadway and 39th Street, which was built in 1883, was outmoded, and Bliss became a chief proponent of a move to a"
1984	MAG	NatGeog	". Not until the Apaches were defeated in 1881 and the railroad came through in 1883 was the way clear. Even today, Texas west of the Pecos is a"
1984	NF	ShortHistoryEnglish	. Another ambitious fictional treatment of the war came from R. 11. Mottram (1883? 1971) who served in Flanders as an interpreter. He presented the resident
1984	NF	AtronomicalScrapbook	"century, until the famous American astronomer Simon Newcomb happened to visit Vienna Observatory in 1883. Being especially interested in transits of Venus, he asked to be shown Hell"
1984	NF	AtronomicalScrapbook	"impression was preserved by the Oxford astronomer Charles Pritchard, who in the spring of 1883 stopped in Greece on his return from an astronomical expedition to Egypt. "" At"
1985	FIC	LakeWobegonDays	"him so he took up potato farming and kept a small dairy herd; the 1883 class consisted of Lily, Jenny, Bessie, Molly, Daisy, Helen,"
1985	NEWS	NYT	"plan creating the four United States time zones and standardized time on Nov. 18, 1883, each city determined its own local time based upon the passage of the sun"
1987	MAG	SportsIll	"180 miles apart, Edmonton and Calgary have had it in for one another since 1883 when officials decided to send the Canadian Pacific Railway's Alberta line through Calgary instead"
1988	FIC	Alaska	"Alaska to govern itself, became convinced by Jackson's moral force, and in 1883 began to work in the Senate for such a law. In 1884, spurred"
1988	FIC	Alaska	so in a kind of moral despair he spent a steaming hot night in August 1883 in the Quaker city drafting a letter to the Moravian church centered in nearby Bethlehem
1988	NF	WhenOldTechnologies	"annulment of the marriage of Sarah Orten Welch and Thomas Welch in Indianapolis // in 1883. While a resident of Pittsburgh, the plaintiff, Mrs. Welch, answered a"
1980	NF	WorldArchitecture	"of 468 feet (143 m). The spires of Cologne, completed in 1883 from the original long-lost fourteenth century drawings, were 500 feet (152 m)"
1983	NF	LatelyTortured	"comet broke up on September 9, 1882. Krakatoa exploded on August 26, 1883, after months of eruption. A // great many people were burned, smothered"
1983	NF	MinorityRights	"the last phase of capitalism prior to the revolution. Since Karl Marx died in 1883, long prior to the full development of imperialism, we do not know the"
1983	NF	MinorityRights	"it seems to have been designed to vastly expand black rights against state action.8 In 1883, the court held, in United States v. Harris, that the equal protection"
1987	NF	CivilizedEngineer	"of Mining Engineers was established in 1872, the American Society of Mechanical Engineers in 1883, the American Institute of Electrical Engineers in 1884, and the American Institute of"
1989	NF	TasteAmerica	often measured by the cuisine. Opening of Mary Lincoln's Boston Cook Book (1883) Food is anything which nourishes the body Thirteen elements enter into the composition of
1989	NF	TasteAmerica	", Maria Parloa, were excellent cooks. Mrs. Lincoln's Boston Cook Book (1883) and Miss Parloa's Kitchen Companion (1889) were influential in their day"
1989	NF	TasteAmerica	"It is to be remarked that this recipe was given to Mrs. Lincoln prior to 1883, so we are being permitted a glimpse of daily life around 1800, and"
1989	NF	TasteAmerica	"Mrs. Lincoln, in I24 1 THE TASTE OF AMERICA her Boston Cook Book (1883), spent three and a half pages on how to measure accurately. """
1989	NF	EndangeredAnimal	"decade. In Yellowstone National Park, hunters reportedly killed thousands yearly from 1872 to 1883. The military took over administration of the park in 1886, but no punishment"
1989	NF	EndangeredAnimal	"plains, increasingly so in the second half of the century. Between 1866 and 1883 nearly five million head of cattle were driven out of Texas and into the northern"
1989	NF	EndangeredAnimal	"to Montana's Big Horn Mountains saw nine grizzlies in one day. Hunters in 1883 spotted eleven of them outside Spokane, Washington, during a single weekend. In"
1990	MAG	Time	nesting birds and their eggs. Local authorities imported mongooses to hunt the rats in 1883. But no one considered that mongooses hunt in the early morning and early evening
1990	MAG	Smithsonian	"voice his apprehensions anonymously in a provocative novel, The Bread-Winners, which appeared in 1883. # As women, Clover and Clara could not vote, but beyond that"
1990	MAG	Smithsonian	"hearts arranged in the playing-card pattern -- the contribution of John Hay. # In 1883, hoping to establish a permanent Five of Hearts enclave on Lafayette Square, the"
1992	MAG	Americas	"well with the land. When the army of the Andes Campaign was disbanded in 1883, each soldier was rewarded a certificate entitling him to 100 hectares of the conquered"
1992	MAG	AmHeritage	"the year-and-a-half stay at Fort Keogh that would yield his most important work. In 1883 John Fouch was married again, to Celeste Read, a descendant of John Quincy"
1993	NF	ConstitutionTyranny	"to the Sacred Heart of Jesus and resurrected other policies of Garcia Moreno. From 1883 to 1887, he faced regional revolts and coup attempts headed by liberal leader General"
1993	NF	ConstitutionTyranny	and Costa Rica and participated in the liberal forces that defeated Veintemilla at Guayaquil in 1883. He served in Alfaro's national assembly (1896? 1897) and had
1993	NF	ConstitutionTyranny	"to the Sacred Heart of Jesus and resurrected other policies of Garcia Moreno. From 1883 to 1887, he faced regional revolts and coup attempts headed by liberal leader General"
1993	NF	ConstitutionTyranny	and Costa Rica and participated in the liberal forces that defeated Veintemilla at Guayaquil in 1883. He served in Alfaro's national assembly (1896? 1897) and had
1993	NF	ConstitutionTyranny	". Guerrilla resistance continued in the highlands, but the Treaty of Ancon in October 1883 formalized the Peruvian loss of territory. Military officers and patriots blamed defeat on the"
1995	MAG	Antiques	"word, with the major exception of Heade, who came to Saint Augustine in 1883 and died there in 1904, by then the leader of a small art colony"
1995	MAG	Antiques	", in 1881 and 1882, and with his move to Prout's Neck in 1883, where he lived for the rest of his life. During this phase,"
1995	NEWS	Atlanta	cotton plantation: Susan Harris who married former Georgia Gov. James B. Boynton in 1883. # Tour guides in hoop skirts will share the history of the plantation as
1995	NEWS	Denver	"in earnest late in his career, once the 20th century had arrived. Since 1883, he had lived at Giverny, where he cultivated flowers and water lilies -"
1996	MAG	NaturalHist	"odd jobs, failed business ventures, and stolen hours for mathematical study. In 1883, following the death of Mr. Sophia -- we shall come to him shortly --"
1996	MAG	NaturalHist	"apparently innocent and not under official suspicion), committed suicide on April 15, 1883, by putting a bag over his head and inhaling chloroform. He had earlier"
1996	NEWS	AP	"Carolina with a combined circulation of 225,000. # The Richmond paper was founded in 1883 by City Councilman John Mitchell as the Richmond Planet. The son of slaves,"
1996	NF	ScandinavStud	"given a trip to Paris where he stayed nearly two months in the spring of 1883. Writing his parents almost daily, he told of visits to museums, salons"
1996	NF	ScandinavStud	"seeking support for an official position for Sigurd. In a letter of 30 November 1883 to Ole Andreas Bachke, an old friend and Minister of Justice in the Norwegian"
1996	NF	ScandinavStud	"See, for example, letter of Sigurd Ibsen to Henrik Ibsen, 24 May 1883, Sigurd Ibsen til Foreldrene, Brevsamling nr. 200, Universitetsbiblioteket, Oslo. The"
1996	NF	ArchitecturalFollies	"Texarkana. Such an elevated position required a house of similar eminence, and in 1883 he constructed this late flowering of the octagon style in brick, stuccoed and scored"
1996	NF	DictionaryArt	finally begun in 1869 after years of planning and debate. Construction was completed in 1883. The bridge created a physical link between New York and Brooklyn that ultimately led
1999	MAG	Time	"not know they were shaping a rationale for atrocities. # The man who in 1883 coined the term eugenics, from a Greek stem meaning "" good in birth,"
1999	MAG	WashMonth	"beginning to happen. For historic context, it took 20 years from 1864 to 1883 to build political support for the original federal merit system, and another 40 years"
1999	MAG	ScienceNews	"a unique beast presented a mystery as vast as the creature itself. # In 1883, Flower offered an idea that-on the face of it-seemed positively daft. The legless"
1999	MAG	NaturalHist	"pipelines, first modern refinery, and first oil tanker, the Zoroaster. In 1883, when the Rothschilds financed the Baku-to-Batumi rail line, allowing Azerbaijani petrol to reach"
1999	NF	FearlessShopper	", the traditional color of welcome, to honor the visit of Prince Albert in 1883. Surrounding Jaipur are forts of the previous capital, Amber. Buy an elephant"
1999	NF	LiesAcrossAmerica	"as part of Kalakaua's belated coronation festivities connected with opening the new palace in 1883. Cast in bronze in Paris and then shipped to Hawaii via Cape Horn,"
1999	NF	NewYorkPublicLibrary	publishes My Southern Home. 1882 Lewis Latimer patents carbon filament for electric lamp. 1883 George Washington Williams publishes History of the Negro Race in America from 1619 to 1880
2001	FIC	DangerousWater	"and then regarding the limits of good taste, and it was Howells who in 1883 had sent Twain a strong signal about the suitability of his more searing childhood memories"
2001	FIC	HerWayHomeNovel	"on Chinese vessels since he was twelve, Soo had jumped ship in Guaymas in 1883 when he was sixteen and had hopped a ride on a wagon train headed for"
2001	MAG	Antiques	"apartment, c. 1878. The Gumpertzes lived in the apartment c. 1870 - c. 1883. There was no running water in this apartment, and buckets of water for"
2001	MAG	Antiques	of a Number of the Most Beautiful and Celebrated Homes in the United States (1883) features a photograph of a Dresser wallpaper on the ceiling of the picture gallery
2001	MAG	Antiques	the unglazed or salt -- glazed Watcombe terracotta ceramics that were produced from 1869 to 1883 (see Pl. XIII) and were clearly inspired by Japanese prototypes. Dressers
2001	MAG	Antiques	"interior decorating firm, Associated Artists. The firm, which existed from 1879 to 1883, was strongly influenced by Dressers interior designs, incorporating japanesque motifs in its wallpapers"
2001	MAG	Antiques	"Dresser and made by James Couper and Sons (1890-1900), Glasgow, c. 1883. Marked "" Clutha, designed by C. D. "" Clutha glass; height of"
2001	NEWS	CSMonitor	"cars on the Simplon route to Venice. The legend began on Oct. 4, 1883, when the Train Express d'Orient, as it was called then, left Paris"
2001	NEWS	AP	"Randall will be editor and publisher. The News-Post was founded on Oct. 15, 1883, as The News by Randall's great-grandfather William T. Delaplaine Sr. # >+++++ Press"
2001	NF	PoetrySpeaksHear	"all of which maintained or enhanced his reputation while helping shape Victorian tastes. In 1883, he was granted a barony and a seat in the House of Lords by"
2002	MAG	MilitaryHist	"the town through starvation and attrition. The plan worked. On January 17, 1883, another large-scale assault was made, and the town quickly fell. The women"
2003	NF	NoFixedPointsDance	"marvels. The enterprising Kiralfy brothers produced some of the most elaborate blockbusters: in 1883 there was Excelsior, which glorified the march of technology; in 1888 Nero,"
2004	MAG	Smithsonian	"in 1882, landed his first job as a writer with the Nottingham Journal in 1883, and arrived in London two years later, ready to risk all as a"
2004	MAG	AmHeritage	"and Henry Adams, a bookish Eastern stranger who arrives in the Dakota Territory in 1883 and tries to make a new life for himself. Lynchings, vigilantes, cattle"
2004	MAG	AmericanCraft	"'ll show you a man with an interesting past, "" Jack London said in 1883. Evidently, the fiber artist Edward Lambert has met many interesting people overthe past"
2005	FIC	1906	"Hunter might scarcely recognize the City. Both Hunter and I had been born in 1883, into a dark and silent world poised for transformation by a flurry of technological"
2005	NEWS	WashPost	", he hired Hottle to be the 33rd coach since Gallaudet began playing football in 1883, and enlisted Hottle in a two-hour daily sign-language tutorial that began July 18."
2005	NF	AfricanHist	"partnerships being modified as the situation changed. The company had been formed in June 1883 by H.C. Coovadia, the senior partner, and his brother M.C. Coovadia."
2006	FIC	OwlAmpMoonCafe	"Owl &; Moon. The restaurant was a Pacific Grove landmark. Francis Moon, 1883, read the painted marker on the front wall, a distant relative on her"
2006	FIC	FantasySciFi	"year, Cetshwayo was captured and exiled to London. He returned to Zululand in 1883 to act as a puppet king for the British, but a rival Zulu clan"
2006	NF	OurTownHeartland	"with a handsome young man? s picture, a date -- February 11, 1883 -- and the words "" All twisted up. N "" Or was it W"
2007	MAG	AmerArtist	"Fine Art at Oxford and gave many well-received lectures. Reinstated after a break in 1883, he alarmed his audiences by extolling the virtues of the minor illustrator Kate Greenaway"
2007	NF	ShouldersGiants	"Rights Act of 1866 and the Civil Rights Act of 1875. However, in 1883, the U.S. Supreme Court struck down most of the Civil Rights Act of 1875"
2008	FIC	LastOldGuard	"never changed, despite our mammoth growth, since he and I founded it in 1883, thus avoiding squabbles among new partners -- but my share of the power has"
2009	FIC	SwornSilence	"1459 BOISE CITY, SEPTEMBER 1883 # It was mid-afternoon when Gavin Blake drove the wagon down Boise City's Main"
